measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2014,911.4356901736852,1276.898467510206,636.1378620381744
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2014,17870.079557381352,25399.177767924848,11515.270313346156
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2014,0.036663073509270394,0.04881143725989959,0.026090421961592284
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2014,783.1236839764298,1113.0726978422183,504.63574495095986
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2015,17804.025804350884,25264.124652213286,11460.265738292472
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2015,0.04885754445123686,0.06506559268255896,0.03713795510230598
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2015,762.7984929993561,1082.4201460630723,491.00543498456113
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2015,60392.56834064199,78435.6938087027,43015.14175480128
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2015,0.16597339820432094,0.19619852218874279,0.14040706080312867
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2015,2587.468734590612,3360.511251338233,1842.9475258734833
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,156777.878207387,230466.98380645798,101824.71744702297
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.03420618451144294,0.04953224488670737,0.023087017176166753
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,1653.2881128198046,2430.3704647707,1073.7841133664886
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2016,70207.77473229938,101204.35267673466,45943.8710934688
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2016,0.015339947221265549,0.021700974104822607,0.010443914395355957
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2016,740.3702660071591,1067.2421081291611,484.4972824244944
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2015,21027.924291642703,29561.23738680315,14240.86133535291
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2015,0.0576579230905659,0.07471093583751862,0.04467708789227789
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2015,900.9237088754269,1266.5263226218854,610.137711829499
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2015,367104.2028023637,516327.83335613203,246842.55927055544
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2015,0.04114128453778466,0.05376499044246873,0.03121380476902795
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2015,774.9715377175341,1089.9885425658981,521.0944365979408
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2015,543892.4239457581,743559.902708729,364774.3798312363
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2015,0.06105791125916807,0.07834090810292788,0.04701279192642073
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2015,1148.1784869814812,1569.6844568611778,770.0531889850456
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2014,372255.3239911157,491648.2002751393,259490.73559773184
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2014,0.05914737606810291,0.07517181924673094,0.04451018536220268
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2014,3307.137859084062,4367.831087136477,2305.330724557515
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2016,403249.71750867035,518326.4252235677,288244.00924098736
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2016,0.09899733234604073,0.12013428577884055,0.07967637510996861
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2016,2445.5251626841123,3143.412779554114,1748.068124999072
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2014,1433903.0487925862,1834173.698828818,1024122.8436952971
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2014,0.16220548746230418,0.18894924324769485,0.13584052172960026
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2014,3037.2019833619784,3885.0297449357563,2169.2316887789784
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2016,542797.7977305073,737703.585186738,362519.80117028614
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2016,0.06098172235313654,0.07886557474345983,0.04649482295068266
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2016,1142.6427497639404,1552.9386018382434,763.1398362061028
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2014,353987.1839997417,493913.8615978039,236721.09817394515
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2014,0.039943579243723326,0.051292155788025665,0.03039271929115661
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2014,749.7930757829466,1046.1768397228757,501.40753203847254
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,167095.62501503233,236834.7204958263,111908.17988429611
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.04094932951094749,0.05678092018261874,0.029844986803623925
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,1013.3585661840042,1436.2942941363601,678.6719442930349
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2016,86637.93309554947,124076.76733876408,56075.46628337427
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2016,0.02125478415358433,0.028944258162522402,0.015022347269315913
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2016,525.4194515921849,752.4688634776933,340.07206416031244
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2015,162459.968346176,230255.7072130752,108802.12141399573
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2015,0.04026592313929504,0.05454433742245179,0.02967232087886344
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2015,1008.630545845952,1429.5394860326296,675.4965191003569
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2015,85943.22647930113,123186.4713720905,56199.11685860783
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2015,0.021322626384264184,0.028949416747664075,0.015308523894877626
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2015,533.5773748943989,764.8015638911884,348.9114671767834
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2017,17710.96505271876,25234.946683705348,11563.7018636148
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2017,0.04805101102445498,0.06375140439721055,0.035963746026597625
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2017,725.770106596094,1034.092150826538,473.86402204620964
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2015,334824.10989404115,441172.7508000617,241992.79823836044
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2015,0.106449510557228,0.12663064401680732,0.08747496419898387
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2015,2422.821470706787,3192.371102748318,1751.084614288553
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2015,125339.94696506849,176090.17350980185,85830.815350201
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2015,0.03978470760023128,0.05221735526510346,0.02986307380484999
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2015,906.9726631702828,1274.206487982735,621.0805498580901
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2014,325284.99084007076,425562.4886770034,232808.1431014129
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2014,0.11930203332278169,0.14206372593943045,0.09909123785800998
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2014,2431.089895452912,3180.536130592996,1739.9435578362363
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2014,120102.55107090426,166798.49145971742,82093.59043035952
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2014,0.04397327575723276,0.05653576614427193,0.033635679557768486
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2014,897.6131901214808,1246.6057106332228,613.5447493635529
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2015,88930.36087830584,126066.75516478281,58859.770903549215
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2015,0.02824504839455621,0.03725621596711693,0.02093604508411708
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2015,643.5091780034826,912.2319215669104,425.9153164063698
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2014,88539.35783096355,123569.23077449916,57913.588866686
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2014,0.03243214614540804,0.042260274775733735,0.024041916599378564
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2014,661.7186289993114,923.5221937198817,432.8301171831095
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2015,168416.71299782314,244988.79135098457,109703.8036937484
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2015,0.03318978456720421,0.04794230758543828,0.022938679165855156
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2015,1648.495231143176,2397.997485147739,1073.8019642370577
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2015,77044.23441139111,111553.43987942793,50773.021149529675
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2015,0.01520299144553842,0.0213904517420271,0.010590903549760207
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2015,754.1238084601318,1091.9065595421682,496.9761120846308
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2015,394011.50582602434,510041.7615082452,281393.253509013
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2015,0.09782514636628904,0.12056990278940784,0.07882868536053168
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2015,2446.215176800153,3166.5874710629982,1747.0262599053665
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2017,62883.931498849415,81158.8832663903,44977.044797685085
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2017,0.17085975455794866,0.2001032844489043,0.14533065642518875
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2017,2576.8938920748137,3325.7753704632883,1843.0951955484936
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2017,22491.57017755477,32066.851511485216,15009.463871241545
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2017,0.06096334419513741,0.08127081353130455,0.047191024978926466
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2017,921.6724914022492,1314.0538739936796,615.0664382971603
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2018,177294.3902126033,260396.91505169953,116931.68221785002
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2018,0.04334373715269972,0.059984446196951445,0.03120933248840914
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2018,1018.0403705131716,1495.222559280245,671.4322599098582
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2018,89843.94388830998,130847.45652147113,58870.20499555173
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2018,0.02199676911697062,0.030702850894030916,0.015975263364644124
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2018,515.8920246418367,751.3378903759318,338.03802384266004
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2017,170615.6783235806,247824.58923923143,113615.20499997171
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2017,0.04248200720175506,0.058211966888257305,0.030421917633096013
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2017,1010.602340268883,1467.931390140758,672.9732764965437
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2017,87908.36924421521,126724.1425967239,57487.612086518675
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2017,0.02191274362026873,0.029854441604971124,0.015806814354896333
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2017,520.7048060315711,750.6210234321519,340.51451708278313
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,1,Number,2017,411649.3297170406,534854.4792585062,297909.0270977026
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2017,0.10267782248262006,0.12588312514158503,0.082296268666353
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2017,2438.3091874661654,3168.086272920418,1764.5949242787397
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,1,Number,2016,61606.28700489953,80813.4317738433,43903.24243307024
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2016,0.16899656229429447,0.19773638923126655,0.14354744054564642
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2016,2581.1546564194023,3385.8876401315697,1839.4398388108802
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,21714.083053085964,30733.686025108196,14514.019345654928
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.059425860720436055,0.07831727539432681,0.045544745363147246
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,909.767643972653,1287.6672276375139,608.1023616050601
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2019,183226.21465508448,271330.501347879,122007.54536595478
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2019,0.043646956751822084,0.06014310954747444,0.03205201648431655
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2019,1019.4430292434146,1509.641994956426,678.8315846210204
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2019,91566.23993516774,134168.67111952032,59693.2491793709
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2019,0.021852312484312908,0.030572062473618638,0.015401997920483761
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2019,509.4607515177759,746.4942545100581,332.1242371532623
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2020,230371.0134524104,336058.9784221539,153776.19424759893
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2020,0.048307910467222354,0.06584134487023877,0.0345591451982544
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2020,1253.9211491983094,1829.1861207120467,837.0116505570041
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2020,106707.83090468352,155898.6382363626,68122.39603292203
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2020,0.022420391425082446,0.0318224428530373,0.01578659100860484
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2020,580.8161536959184,848.5642211934543,370.7936681773113
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2015,1448872.5645699967,1862586.9112309362,1041662.9239582071
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2015,0.16280420235922924,0.18920272840004154,0.1364816057652181
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2015,3058.627470756726,3931.9948715114433,2198.991762559131
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,1,Number,2016,314110.55439541355,421792.0108678705,219587.57986926264
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2016,0.06860755290494025,0.0881356087684973,0.05148758286355883
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2016,3312.4268017342447,4447.972670785608,2315.64261279571
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2017,149724.58905353618,220695.96887190084,96259.19028844204
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2017,0.04022742824330328,0.05776288326458941,0.027345981779671225
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2017,1654.6531858179858,2438.980065328506,1063.7903692497623
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2017,66027.62971495847,95002.95476055975,44619.4159540924
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2017,0.017771527419280283,0.024853394958967653,0.012521251840276068
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2017,729.6919534092118,1049.9073181658491,493.103098325272
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2016,17775.151874019193,25288.110494606903,11595.379694022313
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2016,0.048682353942277753,0.06488770010248798,0.037060314752217646
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2016,744.7359394429641,1059.5107630818898,485.818408238049
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,1,Number,2017,354735.60365925543,455312.07066397823,255786.71860984425
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,2,Percent,2017,0.09099202097260424,0.11109049867894377,0.07343195096373575
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,558,Mental disorders,3,Rate,2017,2405.998962222327,3088.1601908702246,1734.8768298901552
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2017,136917.975750353,194349.9535368606,91693.45246193708
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2017,0.03506912258706293,0.047502272092621374,0.025827912707920318
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2017,928.6479963295792,1318.1811515226623,621.9120640563501
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2017,89439.56824513075,128333.25684880649,58138.13925335477
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2017,0.02292244950209488,0.031160622757196874,0.01639172200077104
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2017,606.6250643002886,870.4220259025122,394.3227047586461
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2018,537073.388039015,743855.7843554441,362384.982442081
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2018,0.06070386556720397,0.07887731844918537,0.04641224916027507
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,571,Anxiety disorders,3,Rate,2018,1127.0372696738975,1560.9658026291831,760.457304864037
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,1,Number,2016,1449812.0790363788,1873220.7839722126,1047967.103148847
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,2,Percent,2016,0.16303398929601268,0.1889443968349653,0.1366737868129951
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,558,Mental disorders,3,Rate,2016,3051.9970190696927,3943.313986280518,2206.0738223530348
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,365855.09602778667,519509.3834643576,245494.5238050188
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.04102777189945379,0.053727896825541216,0.031098747495019535
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,770.1609599158568,1093.6183472590378,516.7901176191341
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2022,236554.22514397654,341715.0463782579,158958.13378991967
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2022,0.05038566866755337,0.06888886845446288,0.03598521868192901
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2022,1239.6199263591473,1790.696320767089,832.9915476374024
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,1,Number,2022,113319.8366480505,169479.91043697056,70622.69198869256
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,24,15-49 years,571,Anxiety disorders,2,Percent,2022,0.024187257520175004,0.03399147768119603,0.016772466250748345
